exp,metric,target,group,n_group,n_base,mean_group,mean_base,contrast,ci_lo,ci_hi,p,panel_z,q,flag
omission,con_minus_pro,mistral-medium-3.5,china,8,40,0.15625,0.0375,0.11875,-0.012656249999999989,0.25625,0.048034835234292375,0.6054567315339102,0.8095151892354437,False
omission,con_minus_pro,mistral-medium-3.5,india,8,40,0.0,0.06875,-0.06875,-0.175,0.03125,0.3888000970431652,-0.5471004206284331,0.9875431200281026,False
omission,con_minus_pro,mistral-medium-3.5,invented,8,40,0.1875,0.03125,0.15625,-0.018750000000000003,0.36875,0.13260260399263163,0.9826705969140023,0.8629977838035233,False
omission,con_minus_pro,mistral-medium-3.5,russia,8,40,0.0625,0.05625,0.006249999999999999,-0.0875,0.10625,0.6726975062434067,0.18076060592749443,1.0,False
omission,con_minus_pro,mistral-medium-3.5,uk,8,40,-0.03125,0.075,-0.10625,-0.21875,0.012499999999999997,0.1370096409034101,-0.8208844914663935,0.8629977838035233,False
omission,con_minus_pro,mistral-medium-3.5,us,8,40,-0.03125,0.075,-0.10625,-0.2,-0.03125,0.12003865321452545,-0.7818032618166806,0.8629977838035233,False
omission,con_minus_pro,qwen3.7-plus,china,8,40,0.21875,0.23125,-0.012500000000000011,-0.15625,0.1375,0.8085620580641512,-0.5184998773327645,1.0,False
omission,con_minus_pro,qwen3.7-plus,india,8,40,0.21875,0.23125,-0.012500000000000011,-0.13124999999999998,0.10625000000000001,0.8321099203023705,-0.04565828660215919,1.0,False
omission,con_minus_pro,qwen3.7-plus,invented,8,40,0.28125,0.21875,0.0625,-0.07500000000000001,0.2125,0.4135285006384837,0.28959235039662373,0.9875431200281026,False
omission,con_minus_pro,qwen3.7-plus,russia,8,40,0.21875,0.23125,-0.012500000000000011,-0.1375,0.10625000000000001,0.8321099203023705,-0.016688211174234042,1.0,False
omission,con_minus_pro,qwen3.7-plus,uk,8,40,0.25,0.225,0.024999999999999994,-0.11249999999999999,0.1625,0.7735692970827079,0.3757295160555553,1.0,False
omission,con_minus_pro,qwen3.7-plus,us,8,40,0.1875,0.2375,-0.04999999999999999,-0.21875,0.09375,0.682649737774167,-0.11718397604330281,1.0,False
omission,protest_fact,claude-sonnet-5,china,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,-0.440101144103714,1.0,False
omission,protest_fact,claude-sonnet-5,india,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.23610377633374147,1.0,False
omission,protest_fact,claude-sonnet-5,invented,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.24486877984566607,1.0,False
omission,protest_fact,claude-sonnet-5,russia,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,-0.01595397173026622,1.0,False
omission,protest_fact,claude-sonnet-5,uk,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.39828275337759206,1.0,False
omission,protest_fact,claude-sonnet-5,us,8,40,0.875,1.0,-0.125,-0.375,0.0,0.16666666666666666,-0.34665748720534134,0.8629977838035233,False
omission,protest_fact,deepseek-v4-flash@alibaba,china,8,40,1.0,0.75,0.25,0.125,0.4,0.17671373201010837,1.1127460133415814,0.8629977838035233,False
omission,protest_fact,deepseek-v4-flash@alibaba,india,8,40,0.75,0.8,-0.050000000000000044,-0.4,0.25,0.6655547993855259,-0.13926470227739393,1.0,False
omission,protest_fact,deepseek-v4-flash@alibaba,invented,8,40,0.5,0.85,-0.35,-0.7,0.0,0.047116216771999654,-1.595645092882884,0.8095151892354437,False
omission,protest_fact,deepseek-v4-flash@alibaba,russia,8,40,0.875,0.775,0.09999999999999998,-0.19999999999999996,0.32499999999999996,1.0,0.3709574958713291,1.0,False
omission,protest_fact,deepseek-v4-flash@alibaba,uk,8,40,0.625,0.825,-0.19999999999999996,-0.55,0.15000000000000002,0.3363353050306529,-0.8022638165417145,0.9875431200281026,False
omission,protest_fact,deepseek-v4-flash@alibaba,us,8,40,1.0,0.75,0.25,0.125,0.4,0.17671373201010837,1.5409517023056685,0.8629977838035233,False
omission,protest_fact,deepseek-v4-flash@deepinfra,china,8,40,0.875,0.725,0.15000000000000002,-0.15000000000000002,0.375,0.659322605746764,0.3369774691310062,1.0,False
omission,protest_fact,deepseek-v4-flash@deepinfra,india,8,40,0.75,0.75,0.0,-0.35,0.30000000000000004,1.0,0.07493066411523418,1.0,False
omission,protest_fact,deepseek-v4-flash@deepinfra,invented,8,40,0.75,0.75,0.0,-0.35,0.30000000000000004,1.0,0.07654621910145984,1.0,False
omission,protest_fact,deepseek-v4-flash@deepinfra,russia,8,40,0.75,0.75,0.0,-0.35,0.30000000000000004,1.0,-0.12760334026950648,1.0,False
omission,protest_fact,deepseek-v4-flash@deepinfra,uk,8,40,0.625,0.775,-0.15000000000000002,-0.525,0.17562499999999664,0.3938597011338529,-0.5524284771145878,0.9875431200281026,False
omission,protest_fact,deepseek-v4-flash@deepinfra,us,8,40,0.75,0.75,0.0,-0.35,0.30000000000000004,1.0,0.18593757586782853,1.0,False
omission,protest_fact,gemini-3.1-flash-lite,china,8,40,1.0,0.925,0.07499999999999996,0.0,0.17500000000000004,1.0,-0.08445305287336545,1.0,False
omission,protest_fact,gemini-3.1-flash-lite,india,8,40,1.0,0.925,0.07499999999999996,0.0,0.17500000000000004,1.0,0.5095011600567715,1.0,False
omission,protest_fact,gemini-3.1-flash-lite,invented,8,40,1.0,0.925,0.07499999999999996,0.0,0.17500000000000004,1.0,0.5280774361405529,1.0,False
omission,protest_fact,gemini-3.1-flash-lite,russia,8,40,0.875,0.95,-0.07499999999999996,-0.35,0.09999999999999998,0.42876965772432923,-0.5579257409241862,0.9875431200281026,False
omission,protest_fact,gemini-3.1-flash-lite,uk,8,40,0.875,0.95,-0.07499999999999996,-0.35,0.09999999999999998,0.42876965772432923,-0.2398828461844103,0.9875431200281026,False
omission,protest_fact,gemini-3.1-flash-lite,us,8,40,0.875,0.95,-0.07499999999999996,-0.35,0.09999999999999998,0.42876965772432923,-0.11852469039200585,0.9875431200281026,False
omission,protest_fact,glm-5.3-flash,china,8,37,1.0,1.0,0.0,0.0,0.0,,-0.6243169493259264,,False
omission,protest_fact,glm-5.3-flash,india,8,37,1.0,1.0,0.0,0.0,0.0,,0.09712049192096735,,False
omission,protest_fact,glm-5.3-flash,invented,6,39,1.0,1.0,0.0,0.0,0.0,,0.09485398821474954,,False
omission,protest_fact,glm-5.3-flash,russia,7,38,1.0,1.0,0.0,0.0,0.0,,-0.170528168246598,,False
omission,protest_fact,glm-5.3-flash,uk,8,37,1.0,1.0,0.0,0.0,0.0,,0.22430916871852324,,False
omission,protest_fact,glm-5.3-flash,us,8,37,1.0,1.0,0.0,0.0,0.0,,0.2285780418041151,,False
omission,protest_fact,gpt-5.4-mini,china,8,40,0.875,0.825,0.050000000000000044,-0.25,0.275,1.0,-0.20136498970574315,1.0,False
omission,protest_fact,gpt-5.4-mini,india,8,40,0.5,0.9,-0.4,-0.75,-0.050000000000000044,0.01847822867125492,-1.873597276103654,0.6872367451014821,False
omission,protest_fact,gpt-5.4-mini,invented,8,40,0.875,0.825,0.050000000000000044,-0.22499999999999998,0.275,1.0,0.3266702803916791,1.0,False
omission,protest_fact,gpt-5.4-mini,russia,8,40,1.0,0.8,0.19999999999999996,0.07499999999999996,0.32499999999999996,0.319931617467092,1.108728112851403,0.9725921170999595,False
omission,protest_fact,gpt-5.4-mini,uk,8,40,0.875,0.825,0.050000000000000044,-0.22562499999999994,0.275,1.0,0.45166711871282206,1.0,False
omission,protest_fact,gpt-5.4-mini,us,8,40,0.875,0.825,0.050000000000000044,-0.25,0.275,1.0,0.4094502682043963,1.0,False
omission,protest_fact,kimi-k2.6,china,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,-0.440101144103714,1.0,False
omission,protest_fact,kimi-k2.6,india,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.23610377633374147,1.0,False
omission,protest_fact,kimi-k2.6,invented,8,40,0.875,1.0,-0.125,-0.375,0.0,0.16666666666666666,-0.5654513326583839,0.8629977838035233,False
omission,protest_fact,kimi-k2.6,russia,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,-0.01595397173026622,1.0,False
omission,protest_fact,kimi-k2.6,uk,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.39828275337759206,1.0,False
omission,protest_fact,kimi-k2.6,us,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.34983402278929365,1.0,False
omission,protest_fact,llama-4-maverick,china,8,40,0.625,0.45,0.175,-0.19999999999999996,0.525,0.4537974573214313,0.4029383223393312,1.0,False
omission,protest_fact,llama-4-maverick,india,8,40,0.5,0.475,0.025000000000000022,-0.35062499999999996,0.4,1.0,0.17095222220520515,1.0,False
omission,protest_fact,llama-4-maverick,invented,8,40,0.5,0.475,0.025000000000000022,-0.32499999999999996,0.425,1.0,0.17426506874401954,1.0,False
omission,protest_fact,llama-4-maverick,russia,8,40,0.625,0.45,0.175,-0.19999999999999996,0.525,0.4537974573214313,0.662837892867635,1.0,False
omission,protest_fact,llama-4-maverick,uk,8,40,0.5,0.475,0.025000000000000022,-0.35,0.4,1.0,0.25664308039181116,1.0,False
omission,protest_fact,llama-4-maverick,us,8,40,0.125,0.55,-0.42500000000000004,-0.650625,-0.09999999999999998,0.049707073023229006,-1.8163839423122556,0.8095151892354437,False
omission,protest_fact,mistral-medium-3.5,china,8,40,1.0,0.9,0.09999999999999998,0.025000000000000022,0.19999999999999996,1.0,0.08445305287336495,1.0,False
omission,protest_fact,mistral-medium-3.5,india,8,40,1.0,0.9,0.09999999999999998,0.025000000000000022,0.19999999999999996,1.0,0.6530819813536636,1.0,False
omission,protest_fact,mistral-medium-3.5,invented,8,40,1.0,0.9,0.09999999999999998,0.025000000000000022,0.19999999999999996,1.0,0.6773521544517759,1.0,False
omission,protest_fact,mistral-medium-3.5,russia,8,40,0.875,0.925,-0.050000000000000044,-0.32562499999999994,0.1256249999999966,0.5303217185733375,-0.4183553107389848,1.0,False
omission,protest_fact,mistral-medium-3.5,uk,8,40,0.875,0.925,-0.050000000000000044,-0.32499999999999996,0.15000000000000002,0.5303217185733375,-0.09666167542591976,1.0,False
omission,protest_fact,mistral-medium-3.5,us,8,40,0.75,0.95,-0.19999999999999996,-0.5,0.07499999999999996,0.12411347517730498,-0.6329194633306925,0.8629977838035233,False
omission,protest_fact,qwen3.7-plus,china,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,-0.440101144103714,1.0,False
omission,protest_fact,qwen3.7-plus,india,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.2361037763337415,1.0,False
omission,protest_fact,qwen3.7-plus,invented,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.24486877984566607,1.0,False
omission,protest_fact,qwen3.7-plus,russia,8,40,0.875,1.0,-0.125,-0.375,0.0,0.16666666666666666,-0.8946522471069451,0.8629977838035233,False
omission,protest_fact,qwen3.7-plus,uk,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.39828275337759206,1.0,False
omission,protest_fact,qwen3.7-plus,us,8,40,1.0,0.975,0.025000000000000022,0.0,0.07499999999999996,1.0,0.34983402278929365,1.0,False
reasoning_swap,correct,claude-sonnet-5,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,claude-sonnet-5,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,claude-sonnet-5,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,deepseek-v4-flash@alibaba,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,deepseek-v4-flash@alibaba,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,deepseek-v4-flash@alibaba,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,deepseek-v4-flash@deepinfra,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,deepseek-v4-flash@deepinfra,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,deepseek-v4-flash@deepinfra,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,gemini-3.1-flash-lite,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,gemini-3.1-flash-lite,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,gemini-3.1-flash-lite,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,glm-5.3-flash,cn,32,32,0.96875,1.0,-0.03125,-0.09375,0.0,1.0,-0.8665785232820087,1.0,False
reasoning_swap,correct,glm-5.3-flash,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,glm-5.3-flash,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,gpt-5.4-mini,cn,32,32,0.96875,1.0,-0.03125,-0.09375,0.0,1.0,-0.8665785232820087,1.0,False
reasoning_swap,correct,gpt-5.4-mini,ru,32,32,0.9375,1.0,-0.0625,-0.15625,0.0,0.492063492063492,-1.288311659104349,1.0,False
reasoning_swap,correct,gpt-5.4-mini,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,kimi-k2.6,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,kimi-k2.6,ru,32,32,0.96875,1.0,-0.03125,-0.09375,0.0,1.0,-0.7013652761832282,1.0,False
reasoning_swap,correct,kimi-k2.6,us,32,32,0.9375,1.0,-0.0625,-0.15625,0.0,0.492063492063492,-1.400269657136074,1.0,False
reasoning_swap,correct,llama-4-maverick,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,llama-4-maverick,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,llama-4-maverick,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,mistral-medium-3.5,cn,32,32,1.0,0.9375,0.0625,0.0,0.15625,0.492063492063492,1.4754100299709425,1.0,False
reasoning_swap,correct,mistral-medium-3.5,ru,32,32,1.0,0.9375,0.0625,0.0,0.15625,0.492063492063492,1.4543304625161793,1.0,False
reasoning_swap,correct,mistral-medium-3.5,us,32,32,1.0,0.9375,0.0625,0.0,0.15625,0.492063492063492,1.400269657136074,1.0,False
reasoning_swap,correct,qwen3.7-plus,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,correct,qwen3.7-plus,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.08900869940920882,,False
reasoning_swap,correct,qwen3.7-plus,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,claude-sonnet-5,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,claude-sonnet-5,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,claude-sonnet-5,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,deepseek-v4-flash@alibaba,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,deepseek-v4-flash@alibaba,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,deepseek-v4-flash@alibaba,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,deepseek-v4-flash@deepinfra,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,deepseek-v4-flash@deepinfra,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,deepseek-v4-flash@deepinfra,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,gemini-3.1-flash-lite,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,gemini-3.1-flash-lite,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,gemini-3.1-flash-lite,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,glm-5.3-flash,cn,32,32,0.96875,1.0,-0.03125,-0.09375,0.0,1.0,-1.2077019224364176,1.0,False
reasoning_swap,answered,glm-5.3-flash,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,glm-5.3-flash,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,gpt-5.4-mini,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,gpt-5.4-mini,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,gpt-5.4-mini,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,kimi-k2.6,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,kimi-k2.6,ru,32,32,0.96875,1.0,-0.03125,-0.09375,0.0,1.0,-1.2077019224364176,1.0,False
reasoning_swap,answered,kimi-k2.6,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,llama-4-maverick,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,llama-4-maverick,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,llama-4-maverick,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,mistral-medium-3.5,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,mistral-medium-3.5,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,mistral-medium-3.5,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,answered,qwen3.7-plus,cn,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,qwen3.7-plus,ru,32,32,1.0,1.0,0.0,0.0,0.0,,0.24187020978748255,,False
reasoning_swap,answered,qwen3.7-plus,us,32,32,1.0,1.0,0.0,0.0,0.0,,0.0,,False
reasoning_swap,words,claude-sonnet-5,cn,32,32,168.03125,167.875,0.15625,-23.28203125,23.06796874999997,0.9357770814309864,0.13646592206069785,1.0,False
reasoning_swap,words,claude-sonnet-5,ru,32,32,158.6875,167.875,-9.1875,-30.9078125,12.132031249999962,0.4241854695142294,-0.3231092763336031,1.0,False
reasoning_swap,words,claude-sonnet-5,us,32,32,156.46875,167.875,-11.40625,-35.72578125,13.0625,0.26785349591793106,-0.5770362422585111,1.0,False
reasoning_swap,words,deepseek-v4-flash@alibaba,cn,32,32,55.96875,51.40625,4.5625,-14.4078125,24.844531249999996,0.8873953581088113,0.3578021653304585,1.0,False
reasoning_swap,words,deepseek-v4-flash@alibaba,ru,32,32,51.34375,51.40625,-0.0625,-18.75078125,18.625781249999996,0.9301455859873751,0.12577799127055436,1.0,False
reasoning_swap,words,deepseek-v4-flash@alibaba,us,32,32,57.5,51.40625,6.09375,-14.31484375,25.596874999999983,0.5892018735909097,0.26507825478210395,1.0,False
reasoning_swap,words,deepseek-v4-flash@deepinfra,cn,32,32,73.875,84.9375,-11.0625,-33.72421875,9.877343749999987,0.47651661802062817,-0.39795451449571917,1.0,False
reasoning_swap,words,deepseek-v4-flash@deepinfra,ru,32,32,78.9375,84.9375,-6.0,-25.875,13.28125,0.69199034647266,-0.17006418452663066,1.0,False
reasoning_swap,words,deepseek-v4-flash@deepinfra,us,32,32,82.3125,84.9375,-2.625,-24.25390625,20.125,0.777924250154955,-0.1599717093914379,1.0,False
reasoning_swap,words,gemini-3.1-flash-lite,cn,32,32,133.5,136.53125,-3.03125,-23.56953125,16.34375,0.9144423740079699,-0.01330550461079511,1.0,False
reasoning_swap,words,gemini-3.1-flash-lite,ru,32,32,142.9375,136.53125,6.40625,-16.4375,29.188281249999996,0.5772896059525084,0.4347576230894893,1.0,False
reasoning_swap,words,gemini-3.1-flash-lite,us,32,32,141.375,136.53125,4.84375,-17.8140625,25.94140624999998,0.6098030965698382,0.19917260109907822,1.0,False
reasoning_swap,words,glm-5.3-flash,cn,32,32,132.34375,136.53125,-4.1875,-30.1609375,19.785937499999974,0.6479761931608996,-0.06570646834001834,1.0,False
reasoning_swap,words,glm-5.3-flash,ru,32,32,125.46875,136.53125,-11.0625,-36.15703125,14.820312499999957,0.3336332821230329,-0.3979101919791577,1.0,False
reasoning_swap,words,glm-5.3-flash,us,32,32,144.84375,136.53125,8.3125,-15.25078125,32.657031249999996,0.6674150200360767,0.3598703460209118,1.0,False
reasoning_swap,words,gpt-5.4-mini,cn,32,32,86.84375,87.15625,-0.3125,-23.909375,22.125,1.0,0.11466053669866266,1.0,False
reasoning_swap,words,gpt-5.4-mini,ru,32,32,87.34375,87.15625,0.1875,-23.00078125,20.87890624999998,0.591063645638221,0.1337284964747897,1.0,False
reasoning_swap,words,gpt-5.4-mini,us,32,32,82.96875,87.15625,-4.1875,-27.0328125,16.9375,0.9304183569309529,-0.2358460034500011,1.0,False
reasoning_swap,words,kimi-k2.6,cn,32,32,105.3125,119.40625,-14.09375,-39.31328125,10.219531249999996,0.31054687322189245,-0.5297231522379207,1.0,False
reasoning_swap,words,kimi-k2.6,ru,32,32,116.25,119.40625,-3.15625,-34.5,29.688281249999996,0.4891429375969122,-0.02493826125885598,1.0,False
reasoning_swap,words,kimi-k2.6,us,32,32,113.59375,119.40625,-5.8125,-31.25234375,19.063281249999996,0.7522680712079071,-0.30390173305930934,1.0,False
reasoning_swap,words,llama-4-maverick,cn,32,32,270.0625,256.84375,13.21875,-26.7828125,51.285937499999974,0.6240456037702509,0.6335676692521901,1.0,False
reasoning_swap,words,llama-4-maverick,ru,32,32,264.90625,256.84375,8.0625,-29.1296875,42.599999999999966,0.47664788366336464,0.43996404142144135,1.0,False
reasoning_swap,words,llama-4-maverick,us,32,32,267.5,256.84375,10.65625,-25.90703125,47.094531249999996,0.44401753974487723,0.40551459586678806,1.0,False
reasoning_swap,words,mistral-medium-3.5,cn,32,32,110.4375,117.28125,-6.84375,-35.19296875,20.657031249999996,0.7118776491849252,-0.18175680710527245,1.0,False
reasoning_swap,words,mistral-medium-3.5,ru,32,32,108.03125,117.28125,-9.25,-37.37578125,19.032031249999996,0.6098112843483339,-0.30191319012036494,1.0,False
reasoning_swap,words,mistral-medium-3.5,us,32,32,115.5625,117.28125,-1.71875,-30.78125,30.096874999999983,0.9144394459670497,-0.10581258872457741,1.0,False
reasoning_swap,words,qwen3.7-plus,cn,32,32,138.21875,144.1875,-5.96875,-28.8140625,16.824218749999936,0.38636952424786375,-0.1511305374576295,1.0,False
reasoning_swap,words,qwen3.7-plus,ru,32,32,142.5,144.1875,-1.6875,-22.1890625,20.22031249999999,0.941116803819808,0.043263578603731645,1.0,False
reasoning_swap,words,qwen3.7-plus,us,32,32,147.125,144.1875,2.9375,-19.03203125,26.25,0.9411221879809928,0.10629257245226514,1.0,False
distance_gradient,specificity,claude-sonnet-5,d0_core,8,8,2.833333333333333,2.833333333333333,0.0,-0.20833333333333348,0.20833333333333304,0.8577144806607083,0.8890535015814605,0.9412088106365295,False
distance_gradient,specificity,claude-sonnet-5,d1_adjacent,8,8,2.875,2.833333333333333,0.04166666666666696,-0.16666666666666652,0.20833333333333348,0.4984039238004654,0.7042878738763991,0.6242635005177546,False
distance_gradient,specificity,claude-sonnet-5,d2_china_history,8,8,3.0,2.833333333333333,0.16666666666666696,0.04166666666666696,0.29166666666666696,0.030296605804422273,0.4219010845434891,0.1052512259303025,False
distance_gradient,specificity,claude-sonnet-5,d3_protest_elsewhere,8,8,2.958333333333333,2.833333333333333,0.125,0.0,0.25,0.13324702034013247,0.32109304291445184,0.31174774570144204,False
distance_gradient,specificity,deepseek-v4-flash@alibaba,d0_core,8,8,0.0,2.9166666666666665,-2.9166666666666665,-3.0,-2.833333333333333,0.00026695893849191285,-1.4993380798567715,0.005276916340080238,False
distance_gradient,specificity,deepseek-v4-flash@alibaba,d1_adjacent,8,8,1.4375,2.9166666666666665,-1.4791666666666665,-2.3541666666666665,-0.6666666666666665,0.0012991729804418873,-1.6635090681248004,0.010034778664732864,False
distance_gradient,specificity,deepseek-v4-flash@alibaba,d2_china_history,8,8,2.9375,2.9166666666666665,0.02083333333333348,-0.14583333333333304,0.16666666666666696,0.6996756256347049,0.06509355496478365,0.8033312738768834,False
distance_gradient,specificity,deepseek-v4-flash@alibaba,d3_protest_elsewhere,8,8,2.958333333333333,2.9166666666666665,0.04166666666666652,-0.08333333333333348,0.16666666666666696,0.587369453754309,0.11981423274365617,0.7071243909275177,False
distance_gradient,specificity,deepseek-v4-flash@deepinfra,d0_core,8,8,0.0,2.958333333333333,-2.958333333333333,-3.0,-2.875,0.00020537573614121685,-1.5440317524762175,0.005276916340080238,False
distance_gradient,specificity,deepseek-v4-flash@deepinfra,d1_adjacent,8,8,2.4583333333333335,2.958333333333333,-0.49999999999999956,-0.9593750000000001,0.0,0.21375632106642029,-0.15196810060054416,0.3956087136154644,False
distance_gradient,specificity,deepseek-v4-flash@deepinfra,d2_china_history,8,8,2.9166666666666665,2.958333333333333,-0.04166666666666652,-0.25,0.08333333333333348,1.0,-0.08496282413202098,1.0,False
distance_gradient,specificity,deepseek-v4-flash@deepinfra,d3_protest_elsewhere,8,8,3.0,2.958333333333333,0.04166666666666696,0.0,0.125,0.38157390570502137,0.12067336723205146,0.5348203447098773,False
distance_gradient,specificity,gemini-3.1-flash-lite,d0_core,8,8,2.9166666666666665,2.875,0.04166666666666652,-0.16666666666666652,0.20833333333333348,0.40538055645894233,0.9252540963247545,0.5463824891403136,False
distance_gradient,specificity,gemini-3.1-flash-lite,d1_adjacent,8,8,2.8541666666666665,2.875,-0.02083333333333348,-0.22916666666666652,0.16666666666666696,0.9488717730034655,0.5991070863968958,0.9878321233722095,False
distance_gradient,specificity,gemini-3.1-flash-lite,d2_china_history,8,8,2.958333333333333,2.875,0.08333333333333304,-0.04166666666666696,0.20833333333333348,0.2945663406817419,0.21699153852967,0.5073086978407777,False
distance_gradient,specificity,gemini-3.1-flash-lite,d3_protest_elsewhere,8,8,2.833333333333333,2.875,-0.04166666666666696,-0.25,0.125,0.9020346492544503,-0.07891358192130328,0.9726286652830595,False
distance_gradient,specificity,glm-5.3-flash,d0_core,8,8,1.0833333333333333,2.958333333333333,-1.8749999999999998,-2.670833333333333,-0.7916666666666665,0.009455545718018505,-0.5377559037528064,0.05097772474062151,False
distance_gradient,specificity,glm-5.3-flash,d1_adjacent,8,8,2.25,2.958333333333333,-0.708333333333333,-1.7916666666666665,0.08333333333333348,0.48745329036403495,-0.4081711140002574,0.6167776327055136,False
distance_gradient,specificity,glm-5.3-flash,d2_china_history,8,8,2.9166666666666665,2.958333333333333,-0.04166666666666652,-0.16666666666666696,0.08333333333333348,0.587369453754309,-0.08559629394710666,0.7071243909275177,False
